id,name,tel,email,website,position
8282,Bais Medrash Of High Street (Cong. Forest Glen),,sussmanyaakov@gmail.com,https://twitter.com/HighStShul,3604
8283,Nachlas Levi Yitzchok,7182070308,chabadmarinepark@gmail.com,,3605
8287,Ohr Avner   Bukharian Jewish Community Center,7203882704,arayevd770@gmail.com,http://ohravner.info/,3606
8289,Oxford Jewish Community,1865514356,connections@ojc-online.org,,1389
8290,Register Litho Mincha Minyan,9739162804,,,3608
8291,Beis Yitschok,,,,3609
8302,Seagate Rehabilitation And Nursing Center,7182658023,BGubnitsky@seagaterehab.com,http://www.seagaterehab.com/,3611
8304,Kollel Ner Avrohom,,neravrohom@gmail.com,http://www.kna613.com,3612
8305,Breslov,,,,3613
8307,Chabad House Perth Western Australia,08 92753500,info@chabadwa.org,http://www.chabadwa.org,3615
8308,Newburgh Mincha,,newburghmincha@gmail.com,,3616
8309,Yeshivas Tomchei Tmimim Lubavitch   Chovevei Torah,,,http://www.centralyeshiva.com/,1392
8310,Acil Synagogue Des Lilas Bagnolet Romainville,143609421,contact@acilinfo.fr,http://www.acilinfo.fr/,3618
8311,Yaniv,,,,3619
8312,Minyan Des Marocains,,,,3620
8313,Beth Chalom,491336179,,,1393
8314,Jets Game Mincha Minyan (Metlife Stadium),,,,3622
8315,Congregation Streten,7182589865,,,3623
8316,Tryad Group,7183020008,afeinberg@cityonerealestate.com,,3624
8320,Kapot Tmarim   Zayit Bneh Beitcha,543488441,Abarlev@gmail.com,,3626
8321,Bels,433171204,j.lande@bluewin.ch,,1395
8328,Beth Hamedrash D'chasidei Wiznitz,,,,3629
8332,Monte Sinai,36612969,Cmssecretaria@Terra.com.br,,3631
8333,Irving Place Minyan,,ipminyan@gmail.com,,3632
8341,Ohr Natan,7182753318,druzhba1@yahoo.com,,3634
8343,Ahavat Israel,545915115,ezra@zvicars.com,,3635
8348,Beker,,,,3637
8349,Nezach Shlomo,,,,1400
8350,Ramat Aviv Central Synagogue,525665557,,,3639
8352,Maybrook House,1618348558,sw@simonalex.co.uk,,3640
8353,Beis Yehudah,7187630900,,,1401
8356,Congregation Ahavas Yisroel,2482299320,,,3642
8361,Beth Habad Choisy Le Roi,148534846,,,3645
8368,Kehal Bnei Matisyahu,,,,3647
8369,Kolel Qiryat Ekron,503155577,Yoni,,3648
8373,Mincha At Ptex,7184071818,,http://www.ptexgroup.com,3652
8374,Downtown Mincha Minian,995331985,,,3653
8379,Yechiva Torat Haim Cej,493514363,ravmergui@cejnice.com,http://cejnice.com/,1409
8380,Ohel Aharon,,,http://www.e-conception.co.il/ohelaharon/,3656
8388,Rabbinical Council Of America,2128079000,,http://www.rabbis.org/,3657
8391,Ohel Yitzchok,7182848032,ohel.yitzhack@gmail.com,,1410
8392,Etz Haim,629655939,mordekhai@hotmail.com,,3659
8396,Jbd   Jews Of The Cbd,412389389,admin@jbd.org.au,http://jbd.org.au,3661
8397,Saratoga Chabad,5185260773,saratora@aol.com,,3662
8429,Chabad Of Green Valley,7026170770,info@chabadofgreenvalley.org,http://www.chabadofgreenvalley.org/,3664
8430,North Shore Hebrew Academy,5164872424,,,3665
8431,Ahavat Sholom,5164824228,,,3666
8434,Hugo Mendel Heim,442662600,edgar.eyal@icz.org,,3667
8435,Habs J Soc Private Minyan,,,,3668
8440,The Besht Center,,beshtcenter@gmail.com,http://beshtcenter.org/,3669
8444,Chabad Of San Clemente,9494890723,,http://www.jewishsc.com,3670
8445,Cdim,4791620,,,3671
8449,Darchei Emet,,,,3672
8450,Rabbi Chayempour,,,,3673
8451,Chabad Of Fresno,5594322770,info@chabadfresno.com,http://www.chabadfresno.com,3674
8452,Cabo Jewish Center (Chabad),,,http://www.jewishcabo.com,3675
8457,Bellaire Jewish Center,8329713781,rabbi@bjchouston.org,,3677
8460,Cong. Lomdei Torah Belz 18th Ave,7188517348,,,3680
8461,Aish Hatorah Yeshiva Minyan,732293400,Info@Aish.com,http://www.aish.com/,3681
8463,Grande Synagogue De Marseille,491374964,,,3682
8465,Acsip,148476799,Acsip_pav@Yahoo.fr,,3683
8467,Park Hamada   Golda Meir,,,,3684
8468,Chorev (Rehavia),,gabaim@chorev.org.il,,1416
8472,Chabad Jewish Center Of Greater St. Petersburg,7273444900,,http://www.chabadsp.com,3686
8476,Yeshiva Gedola Eitz Chaim Of Hillside,,hillsideyeshiva@gmail.com,,3687
8488,Central Dekel Shul (The Round Shul),29931743,dekeklshul@gmail.com,,3688
8501,Rebbi Hay Taieb Lo Met,146363010,,,3692
8502,Aci Reims,616432310,,,3693
8503,Kvny,6463957077,gabriel@kvny.com,,3694
8509,Torah Life Institute,2163715908,rdg9@juno.com,,3695
8511,Mazel Company,4402485200,MCatley@mazelcompany.com,,3696
8514,Yeshiva High School Of Arizona,6022661213,azyeshiva@gmail.com,http://azyeshiva.org/,1420
8518,Waxman Torah Center   Jewish Learning Connection,2166913837,JLC@clevelandjlc.com,http://www.clevelandjlc.com,3699
8522,Ccic   Centre Communautaire Israelite De Colombes,147817959,contact@chalom-colombes.fr,http://www.chalom-colombes.fr,3701
8523,Bais Dovid (F.R.E.E.),9179152994,,http://www.russianjewry.org/,3702
8528,Chabad Of Pacific Palisades,3104547783,,http://www.chabadpalisades.com/,3704
8534,Kehal Yetev Lev Clinton Hill (Birach Moshe) Satmar,7185222750,skillmanshul@gmail.com,,3705
8542,The Bet Israel Shul,38514851008,ured@bet-israel.com,http://www.bet-israel.com,3707
8551,Merkaz Hatorah   Le 16,,,,3710
8555,Ohel Moche,,,,3712
8571,Zeirai Dath Vedaath,5147371675,zeiraidasvdaas@gmail.com,,3713
8572,Kollel Torat Menahem,954429213,bureau@kollel-toratmenahem.fr,,3714
8575,Grande Synagogue Breteuil,491374964,consistoire.israelite@numericable.fr,,3715
8584,Chabad @ The Beaches,9045439301,,,3717
8585,Or Zaroa,,,,3718
8589,Holbeinhof (Old Age Home),612706868,,,1429
8601,Congregation Arizal,7183394225,,,3722
8606,Beth Kenesset Carre Phillips,5144971161,raoul99@hotmail.com,,3724
8609,Beit Moshiach Raanana,97407706,,,3725
8611,Share Tzion Isaac Y Miriam Zonana,5552905753,shaaretzion@gmail.com,,3726
8613,Dvar Avraham,491752998,,,3727
8615,Bet Habad Boulogne Billancourt,,loubavitch-boulogne@wanadoo.fr,,3728
8616,Zehout Avot,,,,3729
8617,The Friends Of Hull Orthodox Minyan,6172017122,amihud@yahoo.com,,3730
8619,Alexander,522936611,yalex@zahav.net.il,,3731
8620,Amishnov,36419693,,,3732
8621,Antonia,36770078,,,3733
8622,Belz,25017676,dovershalom@gmail.com,,3734
8624,Khal Nachlas Yitzchok (R Oelbaum),7329059817,moish3@yahoo.com,,3736
8625,Minyan Hanoaar,,minyanhanoar@gmail.com,,3737
8628,Biala   Peshischa,36743654,,,3738
8629,Biala   Ramat Aharon,,,,3739
8632,Sapirstein   Hebrew Academy Of Cleveland   Mesivta,,,http://hac1.org,3742
8643,Rambam,,941974@gmail.com,,3744
8644,Congregation Nusach Ari,8454259126,,,3745
8648,Bohush,36184988,8010208@gmail.com,,3747
8651,Young Israel Aish Of Las Vegas,7023608909,,http://www.yiaishlv.com/,3748
8655,Crown Pointe   Weekday Mincha Minyan,8002488982,,,3749
8657,Young Israel Of New Rochelle,9146362215,Office@yinr.org,http://www.yinr.org,1439
8661,Beit Yitzchak Ohel Sarah Synagogue,2127505000,,,3752
8662,Center City Mincha Minyan,,jweinberger@cozen.com,,3753
8663,Beth Habad Paris 2,610220277,danowmendy@yahoo.fr,,3754
8666,Federation Of Synagogues,2082022263,Info@federationofsynagogues.com,http://www.federationofsynagogues.com/,1440
8667,Kol Yaakov Magen Avraham,,,,3756
8668,Synagogue De Cachan,146656973,Accicachan-94@gmail.com,,3757
8672,Beit Knesset Emek Refaim [The Yael Shul],,Bkemekrefaim@gmail.com,,3759
8679,Beit Haknesset Pisezne Followers,,,,1443
8681,Hoshen Modiin,,ozer.kolatacz@gmail.com,,3762
8682,Khilat Aden  Temanim,546979696,,,3763
8686,Centre Socio Culturel De L'ecole Juive,,,,3765
8688,Kollel Yismach Moshe,4166365557,,http://www.sephardicoutreach.com/,3767
8702,Beco Beis Medrash,3018161567,,,3770
8705,Netzah Israel,,,,3772
8708,Gur,13605161884,,,1449
8709,Fondation De Rothschild,,Aime.atlan@consistoire.org,,3774
8712,Shaare Shalom,5164873636,,,3777
8723,Aish Hatora Mexico City,5513270261,eventos@aish.com.mx,http://www.aish.mx/,1452
8726,Yeshivas Or Zarua Wien (Beis Midrash Elyon),12121715,Office@olami.org,,3779
8736,Berith Chalom,148784532,Salomon.malta@free.fr,,3780
8738,The Terminal House,,,,3781
8740,Hameginim Bardugo,,,,3782
8741,Meron Ashkenaz Congregation,36046179,judithl@post.tau.ac.il,,3783
8744,La Source,624786566,chmouel56@msn.com,,3784
8745,Ahava Ve Ahva,746051,pspinto@mail.pf,,1453
8746,Shaagat Arie,,,,3786
8747,Chabad Of Bournemouth,1202555367,bmthchabad@gmail.com,,3787
8748,The Shul Of Bellaire,7132563737,,,3788
8751,Ariel University,39066153,,http://www.ariel.ac.il/en,3789
8756,Beth Chabad C.S.L. Nusach Ari,5144857221,rabbi@chabadcsl.com,,3792
8765,Subaru Dealrship,,,,3795
8766,Chabad Of Folsom,9166089811,rabbi@jewishfolsom.org,,3796
8768,Modzitz,,modzitz1@gmail.com,,1458
8770,Beth Haknesset Yehuda Halevi,,,,3798
8771,Bet Knesset Etz Chaim,,Family@thebuckmans.com,http://www.etz-chaim.org.il/shul/,1459
8776,Ohel Itzjak (Isla De Agua),5543333766,nissimbettech@gmail.com,,3801
8777,Hebrew Academy Of Cleveland,,,http://www.hac1.org,3802
8786,Matan Nachliel,,,,3804
8788,Beit Avi Chai,26215300,ekannai@hotmail.com,,3805
8790,Congregation Bais Aaron Vyisroel Karlin Stolin,7184373476,4unzer@gmail.com,https://twitter.com/unzers,3806
8793,Yeshuat David,546772288,Avinoam@mosesnet.net,,3807
8800,Toratenou,142459686,,,3808
8801,Torah Temima,,,,3809
8802,La Ghriba ,,,,3810
8804,Shorshei Yitzhar,,avibaumol@Gmail.com,,3811
8811,Imrei Shefer,,,,3813
8813,Yk8   Yeshivat Kiryat Shmona,,,,3814
8815,Yad Leahim,,,,1464
8816,Ohel Yosef,,,,3817
8819,Torah Learning Center,9133855770,info@torahkc.org,http://www.torahkc.org,3818
8826,Sea & Sun,,,,3820
8827,Beis Hakneset Hagadol,35799807,,,3821
8829,Chabad   Lubavitch Of Dominican Republic,17185041990,Look on the website,http://www.chabadominican.com/,3822
8830,Ziv Yeuda,180050027,zivyeuda@gmail.com,,1466
8833,Radzin,,,,1469
8834,Radzin,,,,3827
8835,Radzin,,,http://mimaayanhashiloach.blogspot.com/,3828
8836,Pinsk Karlin,9722532331,,http://sites.torahindex.com/PinskKarlin/index.htm,1470
8837,Nadvorna,35701679,,,3830
8839,Beis Avraham   Slonim,26287756,,,3831
8841,Habad Netanya,,,,3832
8842,Bet Habad,774044346,igalk8@bezeqint.net,,3833
8843,Ben Tsion,,,,3834
8849,Beis Menachem,4956455000,Reception@ravvinat.ru,,1472
8850,Adass Sydney ,502888535,harfuf@walla.com,,3837
8858,Kretchnif Williamsburg,,,,3839
8867,Derech Menachem Begin 100,,,,3841
8869,Biala,36196555,bialebneibrak@gmail.com,http://www.bialaisrael.com/,3842
8892,Golden Opportunity Inc.,"9,739,281,187,111",mark@goldenopportunityinc.com,,3844
8896,Kenton Synagogue,2089075959,rabbi@kentonsynagogue.org.uk,,3845
8922,Moses Synagogue,547718142,,,3848
8925,Chabad Markham,9058868920,,,3849
8929,Merchavia,543135235,,,3851
8938,Heder Ohel Menachem,,,,3852
8973,Chabad Of Tustin,7145082150,Rabbi@jewishtustin.com,http://www.jewishtustin.com/,3856
8981,Young Israel Of Harrison,9146301126,RabbiBien@gmail.com,http://www.yioh.org,3857
9002,Shevet Achim,,,,3860
9004,Ahavat Eitan,,,,3862
9009,Ahavat Achim,,,,1489
9011,Rinat Yisrael,,,,3869
9012,Mishkan Yosef V'shlomo,,,,3870
9014,Avraham Yagel,,,,3872
9015,David Elazar,,,,3873
9018,Tiferet Yisrael  Chabad,,,,3875
9023,Beit Simtron,,,,3878
9024,Mota Gur,,,,3879
9026,Yoni Netanyahu,,,,3880
9030,Bialik,,,,3884
9031,Oz V'hadar,,,,3885
9032,Bialik 52,,,,3886
9062,Arzei Halevanon,,sfenesh@gmail.com,,1500
9071,Heder Ohel Menahem,760862205,Elfassyd@Yahoo.fr,,1501
9077,Data Kollel,4697449260,,,3891
9079,Chabad Of Monterey,8316432770,rabbi@chabadofmonterey.com,,3892
9166,Chabad Of West Orange County,7148462285,info@chabadhb.com,,1504
9179,Chelsea Synagogue,2073516292,golda@chelseasynagogue.co.uk,,3896
9191,Comunidad Judia De Cancun   Neve Shalom,+529988920674,comjudcan@prodigy.net.mx,http://neveshalomcancun.com/,3898
9222,Strikov,,,,3900
9250,Synagogue Ariel Bobigny,669462626,,,3901
9287,Jomashop.Com,7185322832,marvin@zuckers.com,,3903
9305,Yeshivat Hesder Akko,49913212,akkoyeshiva@gmail.com,http://yakko.co.il,3905
9339,Beth Chalom,146873828,Abrahamtoledano@hotmail.fr,,3906
9340,Acic Saint Maurice,,chalomzaoui@gmail.com,,3907
9495,Hapoel Hamizrachi,,,,1510
9514,Shai Agnon Synagogue,,agnonsyn@hotmail.com,,3911
9566,Saratov Synagogue,8452277231,synagoguesar@gmail.com,,3912
9594,Mazel Tov,,association.mazeltov@yahoo.fr,,3913
9597,Darke Haim,,,,1512
9599,Beit Meir   World Mizrahi Building,8650,mizrachi@worldmizrachi.org,,3915
9602,Sidi Fredj Halimi,145889384,,,3916
9609,Ou Israel Center,25609100,,http://ouisrael.org,1513
9615,Mount Freedom Jewish Center,,,http://www.mtfjc.org/,1515
9630,Breslov Heichel Hakoidesh,,,http://breslevcity.co.il/,3921
9639,Talmod Thora,,,,3922
9711,Enchante,9175897286,adam.cohen@ench.com,,3926
9729,Ezras Torah,7976666960,,,3927
9731,Kehal Adas Kasho,9174948414,kasho207@aol.com,https://twitter.com/KashoHQ,3928
9742,New Brighton Jewish Center,7183329689,TheNBJC@gmail.com,,1520
9743,Ymjc,,,,3930
9815,Chabad Of Calabasas,8182223838,rabbi@chabadofcalabasas.com,,3932
9839,Chabad Yorba Linda / Disneyland,7146930770,rabbilevi@ocjewish.com,,3933
9843,Ohel Shalom Of Flatbush,9178422151,CongOhelShalom@Gmail.com,,3934
9851,Chabad Of Nw Metro Denver,3034295177,milehighchabad@aol.com,http://www.cojewish.com/,3935
9881,Shul De Echegaray,50272810,yabra770@gmail.com,,3939
9921,Beth Habad Loubavitch Ohr Menahem,625703212,Habad.ohrmenahem@gmail.com,,3941
9923,Bnai Jeshurun,,,,3942
9924,Myc,,,,3943
9925,Porat Yosef  London Sephardi Congregation,,,,3944
9926,Emuna Chelema Byerishalayim,,,,3945
9931,Modi'in Yehuda Street Maarive,,,,3946
9932,Chabad Jewish Centre,5146307770,rabbi@chabadofkirkland.com,,1526
9936,Engelberg,,,,3949
9937,Sanz Klausenburg,7184361420,news@sanzk.org,https://twitter.com/klosenburg,3950
10027,Bnei Porat,,,http://www.tiratyehuda.org.il,3954
10029,The House Of Love And Prayer,548048602,carlebach@drori.org,,1531
10072,Beth Hamidrach Ohr Sameah (A3c),,liloulayzer@gmail.com,,3959
10076,Kollel Makomtora,,D.LEVY@free.fr,,3961
10084,Khal Ahavas Yisroal Viznitz,5142747040,,http://viznitzmtl.org/,3963
10114,Chevra Shas (In Tower 41),,,http://www.chevrashas.org/,3966
10119,Congregation Zichron Naftali,,,,3967
10136,Parramatta & District Synagogue,296835626,,,1542
10148,Jewish Heritage Connection,5706042899,rabbi@jewishheritageconnection.org,,3973
10166,Midrash Isla De Agua,11525536871769,,,3974
10169,Shaare Tzion,55552905753,,,1545
10171,Beth Jacob,5197438422,Rabbi@bethjacobkw.ca,,1546
10195,Ohel Rivka,,ohel.rivka.jerusalem@gmail.com,,1548
10202,Chabad Of The Woodlands,2817195213,rabbi@jewishwoodlands.com,http://jewishwoodlands.com,3981
10203,Beth Hazikaron,143831545,,,1550
10205,Mishkan Shilo   Ramat Shilo,,vaadmishkanshilo@gmail.com,http://www.mishkanshilo.org/,3983
10208,Zikaron Kdoshim,,,,1552
10216,Etz Haim,,,,3986
10238,Tekoa B,,,,3988
10242,Minyan De Biarritz,,,,3990
10244,Yeshivat Hesder Holon,35583586,,,3991
10254,Kollel Avrehim De Creteil,,,,3993
10267,Sociedad Hebrea,3154137914,tosfot@hotmail.com,,3996
10280,Rav Schulman,,,,4000
10285,Midrash Letora (Kolelito),800875,samibetech@gmail.com,,1562
10286,Orot Hacarmel,8586330181,,https://orothacarmel.org/,4003
10291,Ohel Yosef,,,,4006
10295,Torat Haim,6232275,,,4008
10297,Ohel Avraham,,,,4009
10302,Beit Menachem Chabad,22966565,,,4012
10303,Beis Shloime (Bagg St. Shul),5144819542,baggshul@gmail.com,http://www.baggstreetshul.com/,4013
10304,Shouva Israel,,,,1568
10307,Adass Aish Kodesh,,aakletter@gmail.com,http://theinformalproject.com/,1569
10319,Communaute Verneuil Afive,650356164,aricover26@gmail.com,,4016
10324,Chabad Of Puerto Rico Cong. Sharei Torah,7872530894,Rabbi@JewishPuertoRico.com,http://www.JewishPuertoRico.com,4019
10330,Civt,143831545,,,4021
10338,Agudath Israel   Agudath Achim,3474056507,agd134@aol.com,http://www.e-gabbai.com/agudathachim,4023
10344,Ohel Feiga,8457836811,,,4027
10357,Young Israel Of Vacation Village,,generalinfo@vacationvillagehoa.com ,http://www.vacationvillagehoa.com/,4032
10362,Melrose Arch Lunchtime Mincha Minyan,105900201,melrosearchminyan@gmail.com,,1581
10373,Sheerit Israel,48225911,,,4035
10376,Albest Metal Minyan,7183886000,,,4036
10383,Kinian Avraham Les Issambres,614098521,ybb1991@gmail.com,,4040
10387,Beis Yaccov,,,,4042
10389,Amit(Tunisian),,,,1587
10394,Chabad Rananim,527703165,,,4046
10395,Etz Haim Yeman,,,,4047
10396,Waterville Valley Minyan,4014970141,wvminyan@gmail.com,http://wvminyan.wix.com/minyan-waterville-valley,4048
10399,Tal Oroth Rav Teboul,437919380,,,1591
10406,Yeshiva Torat Haim,142355913,,,4052
10407,Hevrat Pinto,,hevratpinto@Yahoo.fr,,1593
10415,Ramhal,5147745226,info@ramhal.org,,4054
10419,Shaare Ezra,50978878,,,4055
10428,Khal Ganay Malchus,,rgardens99@gmail.com,,4056
10429,Centre Communautaire De Bondy (Acip),148475079,,,4057
10430,Ysmin,507620883,Lb06@zahav.net.il,,4058
10435,Gardena Daily Mincha Minyan,3109855211,,,4060
10441,Community Of Venice,41715012,chiefrabbivenice@gmail.com,,4062
10444,Bet Knesset Askenaz   Neve Menachem,11972547962725,nevegiva@gmail.com,,4063
10445,Beth El Pantin,619031661,,,4064
10447,Beit Israel,766838562,,,4066
10449,Kollel Shabbos Koidesh,,,,4067
10450,Bnai Sephardim   Shaari Shalom,9549839981,,http://www.mybnai.com/,4068
10454,Or Ha'chaim,,,,4069
10460,Ahavas Torah Center,7028451435,office@ahavastorahcenter.org,http://www.ahavastorahcenter.org,1598
10462,Kehilat Alot Hashachar,2014391161,Joshuaarigreenberg@gmail.com,,4072
10463,Acie,148232008,,,1599
10464,Sharei Tefilah,,,,4074
10480,Ohel Masud,,,,4078
10482,Lander College/Vernet Technologies Minyan,,,,4079
10484,Beit Knesset Rambam,,,,4080
10486,Chabad Zhitomir,412226608,officefjc@GMAIL.COM,,4081
10487,Hag Israel   Haut Du Roy,666089418,Gadelfassi@Free.fr,,4082
10488,Chabad At Usc  Downtown La,3108013142,chabad@usc.edu,,4083
10490,Adass Yisroel,93009600,adass@tpg.com.au,,4084
10512,Young Shmuel   Har Homa,,aa.meir@gmail.com,,4085
10513,Pine Street Shul,+27116403101,rabbi@pineshul.co.za,,1603
10517,Heichal Shlomo,,,,4087
10518,Chaims Books,2082091017,Chaimbooks@btopenworld.com,http://Www.Chaimbooks.co.uk,4088
10524,Crown Of Israel,,,,4089
10565,Synagogue Pau,,,,4090
10612,Hadari,,,,4093
10637,Yahad Shivtey Israel,523854666,,,4094
10668,Chabad,3364238428,rabbi@chabadgreensboro.com,,4096
10692,Bnei Hayeshivos,,,,4100
10724,Ares Hazvi,,Holywest@netvision.net.il,,4101
10746,Coogee Synagogue,,Administration@coogeesynagogue.org,http://www.coogeesynagogue.org/,4102
10776,Pkudat Elazar,,,,4103
10781,Beit Rambam,3059356133,info@beitrambam.org,http://beitrambam.org,4104
10792,Israel Hatzair,,asherom@gmail.com,,4106
10794,Nahalat Ahim   Neve Hadar,522514034,,,4107
10796,Mishkan Shalom,,,,4108
10874,Bias Medresh Givat Hamivtar,,Rizario@gmail.com,,4110
10879,Chevrat Pinto Nyc  (Rabbi David Pinto),2127210230,,,4112
10882,Tryko Partners,7324156028,oflagler@tryko.com,,4113
10883,Chabad La Jolla,8584555433,chabad@san.rr.com,,4114
10886,Chabad Amsterdam Tourists & Israeli Center,610442770,,http://www.chabadamsterdamcenter.com/,4115
10897,Beis Menachem Of Parkchester,3477705452,BeisMenachem@ChabadBronx.com,,4116
10904,Yad Leahim Temani Shami,,,,1613
10912,Beit Chabad Curitiba,,,http://www.chabadcuritiba.com,1614
10915,Yeshivat Ateret Israel,,,,4120
10916,Rinat Asher,,,,4121
10917,Chabad Of Benmore  River Club,823701770,,,4122
10928,Satmar,2088062633,,https://twitter.com/satmar86,4124
10942,Ohr Hahaim,,,http://www.synagogue-vercingetorix.org/,1618
10945,Meade Hill Shul,1617405239,office@meadehillshul.co.uk,http://www.meadehillshul.co.uk,1620
10948,Chabad Taiwan,923923770,rabbi@jewish.tw,,4130
10949,Frankfurt Oder Jewish Community,,,http://www.juedische-gemeinde-ffo.de/,4131
10950,Cottbus Jewish Community,,,http://www.juedische-gemeinde-cottbus.de/,4132
10951,Oranienburg Jewish Community,,landesrabbiner@gmail.com,http://www.infocentr.de/,4133
10952,Konigs Wusterhausen Jewish Community,,,,4134
10960,Grupo Trovati,5510555520,,,4136
10965,480 Washington Blvd Mincha Minyan,8453049467,ben.walden@citi.com,,1623
10967,Chabad Chabanel,5143859512,,,4138
10969,Twin America,3476685097,,,4139
10971,Yeshiva Ohavei Toratekha,778188557,s.olesnicki@gmail.com,http://www.ohavei-torateha.com/,4140
10974,Maor Ha Tora,,,,4141
10977,Yeshiva Hashevaynu,6465917025,hashevaynu4u@gmail.com,,4142
